objid,sample,asset_id
587725040098083033,original,4405
587725040098279575,original,4406
587725040098345103,original,4407
587725040098410616,original,4408
587725040098476275,original,4409
587725040098607202,original,4410
587725040098607245,original,4411
587725040098607293,original,4412
587725040098672781,original,4413
587725040098672788,original,4414
587725040098672806,original,4415
587725040098672828,original,4416
587725040098738222,original,4417
587725040098738253,original,4418
587725040098738351,original,4419
587725040098738356,original,4420
587725040098738365,original,4421
587725040098803933,original,4422
587725040098803941,original,4423
587725040098869383,original,4424
587725040098869447,original,4425
587725040098934912,original,4426
587725040099066021,original,4427
587725040099066028,original,4428
587725040099131568,original,4429
587725040099262523,original,4430
587725040099328018,original,4431
587725040099328093,original,4432
587725040099328108,original,4433
587725040099393776,original,4434
587725040099459212,original,4435
587725040099590361,original,4436
587725040099655835,original,4437
587725040099721332,original,4438
587725040099786943,original,4439
587725040099852300,original,4440
587725040099852533,original,4441
587725040099983515,original,4442
587725040100049067,original,4443
587725040100114555,original,4444
587725040100114589,original,4445
587725040100180005,original,4446
587725040100180082,original,4447
587725040100180179,original,4448
587725040100376718,original,4449
587725040100376736,original,4450
587725040100704455,original,4451
587725040100704461,original,4452
587725040100835530,original,4453
587725040100966536,original,4454
587725040100966585,original,4455
587725040101032138,original,4456
587725040356360304,original,4457
587725040624992466,original,4458
587725040625057853,original,4459
587725040625123465,original,4460
587725040625254536,original,4461
587725040625254572,original,4462
587725040625647714,original,4463
587725040625713158,original,4464
587725040625778704,original,4465
587725040625778748,original,4466
587725040625844303,original,4467
587725040625844305,original,4468
587725040625844391,original,4469
587725040625909773,original,4470
587725040625909777,original,4471
587725040625909857,original,4472
587725040626040915,original,4473
587725040626106472,original,4474
587725040626106493,original,4475
587725040626106522,original,4476
587725040626237583,original,4477
587725040626303090,original,4478
587725040626368686,original,4479
587725040626434159,original,4480
587725040626499614,original,4481
587725040626630786,original,4482
587725040626630819,original,4483
587725040626761764,original,4484
587725040626761824,original,4485
587725040626827428,original,4486
587725040626892852,original,4487
587725040626892908,original,4488
587725040627154988,original,4489
587725040627155036,original,4490
587725040627155109,original,4491
587725040627155163,original,4492
587725040627155170,original,4493
587725040627220566,original,4494
587725040627220680,original,4495
587725040627220736,original,4496
587725040627220741,original,4497
587725040627220743,original,4498
587725040627220797,original,4499
587725040627220810,original,4500
587725040627286109,original,4501
587725040627286122,original,4502
587725040627351644,original,4503
587725040627351704,original,4504
587725040627417096,original,4505
587725040627417236,original,4506
587725040627548200,original,4507
587725040627548259,original,4508
587725040627548300,original,4509
587725040627613820,original,4510
587725040627613830,original,4511
587725040627613862,original,4512
587725040627875860,original,4513
587725040627875861,original,4514
587725040627875940,original,4515
587725040627875994,original,4516
587725040627941476,original,4517
587725040627941477,original,4518
587725040627941544,original,4519
587725040627941577,original,4520
587725040628006987,original,4521
587725040628007033,original,4522
587725040628138061,original,4523
587725040628269141,original,4524
587725040628465739,original,4525
587725040628465756,original,4526
587725040628596846,original,4527
587725040628596860,original,4528
587725040628596889,original,4529
587725040628596911,original,4530
587725040628662317,original,4531
587725040628662374,original,4532
587725040628662431,original,4533
587725040628727976,original,4534
587725040628793482,original,4535
587725040628793516,original,4536
587725040628859010,original,4537
587725040628924431,original,4538
587725040628990049,original,4539
587725040629186660,original,4540
587725040629252171,original,4541
587725040629317688,original,4542
587725040629317776,original,4543
587725040629645414,original,4544
587725040629645415,original,4545
587725040629645488,original,4546
587725040629710994,original,4547
587725040629710998,original,4548
587725040629711025,original,4549
587725040629776502,original,4550
587725040629842168,original,4551
587725040629907565,original,4552
587725040629973128,original,4553
587725040630038662,original,4554
587725040630038682,original,4555
587725040630104097,original,4556
587725040630104129,original,4557
587725040630104132,original,4558
587725040630366340,original,4559
587725040630431889,original,4560
587725040630431893,original,4561
587725040630497417,original,4562
587725040630497440,original,4563
